OTU	domain	phylum	class	order	family	genus	species	SRR22993528	SRR22993529	SRR22993530	SRR22993531	SRR22993532	SRR22993533	SRR22993534	SRR22993535	SRR22993536	SRR22993537	SRR22993538	SRR22993539	SRR22993540	SRR22993541	SRR22993542	SRR22993543	SRR22993544	SRR22993545	SRR22993546	SRR22993547	SRR22993548	SRR22993549	SRR22993550	SRR22993551
1816	ASV1816	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0
1817	ASV1817	Bacteria	Firmicutes	Bacilli	RF39	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	42	0	0	24	0	0	0	0	0	0	0	0	0	0
1818	ASV1818	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	34	0	0	0	0	0	0	0
1819	ASV1819	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0
1820	ASV1820	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0
1821	ASV1821	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0
1822	ASV1822	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0
1823	ASV1823	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66
1824	ASV1824	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	0	0	13	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	45	0	0	0	0
1825	ASV1825	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	NA	0	0	0	4	0	0	0	16	21	0	0	0	1	0	0	0	0	0	13	0	0	0	0	10
1826	ASV1826	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1827	ASV1827	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1828	ASV1828	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	20	9	0	12	5	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0
1829	ASV1829	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA	NA	0	0	0	0	15	0	0	17	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0
1830	ASV1830	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	0	0	0	0	0	32	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
1831	ASV1831	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA	NA	0	0	0	0	0	24	0	0	0	0	20	0	21	0	0	0	0	0	0	0	0	0	0	0
1832	ASV1832	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1833	ASV1833	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	0	0	0	0	0	0	0	9	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0
1834	ASV1834	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	30	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1835	ASV1835	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	NA	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0
1836	ASV1836	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	20
1837	ASV1837	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	16	0	18	0	0	0	24	0	0	7	0	0	0	0
1838	ASV1838	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0
1839	ASV1839	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	34	0	0	0	0	0	0	0
1840	ASV1840	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0
1841	ASV1841	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	28	0
1842	ASV1842	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0
1843	ASV1843	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	39
1844	ASV1844	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1845	ASV1845	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1846	ASV1846	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1847	ASV1847	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	NA	0	0	22	16	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
1848	ASV1848	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	0	0	0	4	16	12	12	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0
1849	ASV1849	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter	NA	0	0	0	28	0	0	0	0	20	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
1850	ASV1850	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	NA	0	0	0	0	16	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	29	0
1851	ASV1851	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA	NA	0	0	0	0	20	15	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
1852	ASV1852	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	0	0	0	0	0	9	0	0	0	0	0	0	0	0	28	27	0	0	0	0	0	0	0	0
1853	ASV1853	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA	NA	0	0	0	0	0	12	0	0	0	0	28	0	0	0	0	11	0	0	0	0	0	0	13	0
1854	ASV1854	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA	NA	0	0	0	0	0	22	0	0	22	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
1855	ASV1855	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	6	0	0	33	0	0	25	0	0	0	0	0	0	0	0	0	0
1856	ASV1856	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Family XIII AD3011 group	NA	0	0	0	0	0	0	0	0	20	16	0	0	0	0	0	0	0	0	0	28	0	0	0	0
1857	ASV1857	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	19	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1858	ASV1858	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	24	13	0	0	0	0	0	0	0	6	0	0	21	0
1859	ASV1859	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	17	0	9	0	0	14	0	0
1860	ASV1860	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	NA	0	0	0	0	0	0	0	0	0	0	0	0	13	0	17	21	13	0	0	0	0	0	0	0
1861	ASV1861	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	31	0	0	0	0	0	16	0
1862	ASV1862	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	34	0	0	0	0	0	0	0
1863	ASV1863	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0
1864	ASV1864	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0
1865	ASV1865	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	21	0	0	21	0
1866	ASV1866	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	35	0	0	0	0	0	0	0	0
1867	ASV1867	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	35	0	0	0	0	0	0	0	0
1868	ASV1868	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0
1869	ASV1869	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0
1870	ASV1870	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64
1871	ASV1871	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872	ASV1872	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	NA	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1873	ASV1873	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1874	ASV1874	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	NA	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	21	0	0
1875	ASV1875	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	NA	0	5	0	0	0	0	0	0	26	0	0	0	22	0	0	0	5	0	0	5	0	0	0	0
1876	ASV1876	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	35	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
1877	ASV1877	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetitomaculum	NA	0	0	0	16	0	0	0	10	0	14	0	9	0	0	0	0	0	0	0	14	0	0	0	0
1878	ASV1878	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA	0	0	0	0	5	0	0	6	0	0	35	0	0	17	0	0	0	0	0	0	0	0	0	0
1879	ASV1879	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	0	0	0	0	12	16	0	0	0	12	0	9	0	14	0	0	0	0	0	0	0	0	0	0
1880	ASV1880	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	NA	NA	0	0	0	0	15	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
1881	ASV1881	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0
1882	ASV1882	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1883	ASV1883	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA	NA	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0
1884	ASV1884	Bacteria	Firmicutes	Bacilli	RF39	NA	NA	NA	0	0	0	0	0	22	0	25	0	10	0	0	0	0	0	0	0	0	0	0	0	6	0	0
1885	ASV1885	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1886	ASV1886	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1887	ASV1887	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	31	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1888	ASV1888	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	22	26	0	15	0	0	0	0	0	0	0	0	0	0	0
1889	ASV1889	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dielma	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0
1890	ASV1890	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0
1891	ASV1891	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	19	0	0	0
1892	ASV1892	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	NA	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1893	ASV1893	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	32	20	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
1894	ASV1894	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	8	28	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
1895	ASV1895	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA	NA	0	0	22	0	0	0	0	0	11	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
1896	ASV1896	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	0	0	0	9	0	0	0	0	0	0	0	0	25	0	0	0	15	0	0	9	4	0	0	0
1897	ASV1897	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	6	10	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	7	0
1898	ASV1898	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA	NA	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1899	ASV1899	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	F082	NA	NA	0	0	0	0	0	0	0	16	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0
1900	ASV1900	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	NA	0	0	0	0	0	0	0	12	0	0	0	37	0	0	0	0	13	0	0	0	0	0	0	0
1901	ASV1901	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	NA	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0
1902	ASV1902	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	18	35	0	0	0	0	0	0	0	0	0	0	9	0	0	0
1903	ASV1903	Bacteria	Firmicutes	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	32	19	0	0	11	0	0	0	0	0	0	0	0	0	0
1904	ASV1904	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	NA	0	0	0	0	0	0	0	0	0	0	33	0	0	29	0	0	0	0	0	0	0	0	0	0
1905	ASV1905	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Family XIII AD3011 group	NA	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	34	0	0	0	0	0	0	0
1906	ASV1906	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	26	0	0	0	0	0	0	0
1907	ASV1907	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0
1908	ASV1908	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0
1909	ASV1909	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0
1910	ASV1910	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0
1911	ASV1911	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0
1912	ASV1912	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0
1913	ASV1913	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
1914	ASV1914	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
1915	ASV1915	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1916	ASV1916	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	NA	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1917	ASV1917	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1918	ASV1918	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1919	ASV1919	Bacteria	Firmicutes	NA	NA	NA	NA	NA	0	0	9	0	3	5	0	0	0	0	0	5	22	0	0	0	17	0	0	0	0	0	0	0
1920	ASV1920	NA	NA	NA	NA	NA	NA	NA	0	0	31	5	3	16	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
1921	ASV1921	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	NA	NA	0	0	21	12	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1922	ASV1922	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA	0	0	9	10	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0
1923	ASV1923	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	NA	0	0	0	29	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1924	ASV1924	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	0	0	0	13	0	0	0	0	0	0	11	10	0	0	0	0	27	0	0	0	0	0	0	0
1925	ASV1925	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA	NA	0	0	0	0	16	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1926	ASV1926	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1927	ASV1927	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
1928	ASV1928	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1929	ASV1929	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	NA	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1930	ASV1930	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	NA	NA	0	0	0	0	0	0	0	18	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0
1931	ASV1931	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	25	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932	ASV1932	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-011	NA	NA	0	0	0	0	0	0	0	0	43	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1933	ASV1933	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	NA	NA	0	0	0	0	0	0	0	0	0	17	30	0	0	0	0	0	14	0	0	0	0	0	0	0
1934	ASV1934	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0
1935	ASV1935	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	32	0	0	0	0	0	0	0
1936	ASV1936	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0
1937	ASV1937	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0
1938	ASV1938	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	27	0	0	0	0
1939	ASV1939	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21	32	0	0
1940	ASV1940	Bacteria	Firmicutes	Bacilli	RF39	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0
1941	ASV1941	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	28
1942	ASV1942	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61
1943	ASV1943	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	ASV1944	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001	NA	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	ASV1945	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	ASV1946	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	ASV1947	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	ASV1948	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	0	0	28	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	ASV1949	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	0	0	9	0	0	10	0	0	0	0	0	16	14	0	0	0	0	0	0	0	0	0	11	0
1950	ASV1950	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	NA	0	0	10	15	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	19	0
1951	ASV1951	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA	0	0	15	0	10	6	0	4	0	7	9	4	0	0	0	3	0	0	0	0	2	0	0	0
1952	ASV1952	NA	NA	NA	NA	NA	NA	NA	0	0	0	36	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	ASV1953	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	0	0	0	12	12	0	13	0	0	0	0	12	0	0	0	11	0	0	0	0	0	0	0	0
1954	ASV1954	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	14	7	0	0	0	0	0	6	0	33	0	0	0	0	0	0	0	0	0
